"Station Name","GORE BAY"
"Province","ONTARIO"
"Latitude","45.92"
"Longitude","-82.47"
"Elevation","190.50"
"Climate Identifier","6092915"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"B","More than one occurrence and estimated"
"E","Estimated"
"M","Missing"
"S","More than one occurrence"
"T","Trace"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"

"Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1929-12","1929","12","-3.5","","-14.0","","-8.8","","2.2","","-22.2","S","1.3","","88.9","","90.2","","","",,"",,""
"1930-01","1930","01","-5.6","","-17.8","","-11.7","","4.4","S","-32.8","","0.0","","99.1","","99.1","","","",,"",,""
"1930-02","1930","02","-3.1","","-16.4","","-9.8","","10.6","","-33.3","","","M","5.1","","","M","","",,"",,""
"1930-03","1930","03","0.6","","-12.2","","-5.8","","7.8","","-20.0","","10.2","","38.1","","48.3","","","",,"",,""
"1930-04","1930","04","8.4","","-4.2","","2.1","","20.0","","-9.4","S","50.3","","0.0","","50.3","","","",,"",,""
"1930-05","1930","05","18.7","","5.0","","11.9","","","M","","M","56.1","","0.0","","56.1","","","",,"",,""
"1930-06","1930","06","22.2","","9.6","","15.9","","26.7","S","0.6","","91.9","","0.0","","91.9","","","",,"",,""
"1930-07","1930","07","","M","","M","","M","","M","","M","66.5","","0.0","","66.5","","","",,"",,""
"1930-08","1930","08","26.1","","11.6","","18.9","","29.4","","5.6","","47.0","","0.0","","47.0","","","",,"",,""
"1930-09","1930","09","","M","","M","","M","","M","","M","100.1","","0.0","","100.1","","","",,"",,""
"1930-10","1930","10","12.1","","2.6","","7.4","","23.9","","-5.6","","38.9","","5.1","","43.9","","","",,"",,""
"1930-11","1930","11","6.5","","-2.6","","2.0","","17.2","","-16.7","","39.4","","12.7","","52.1","","","",,"",,""
"1930-12","1930","12","-0.8","","-10.3","","-5.6","","7.2","","-23.3","","14.0","","20.3","","34.3","","","",,"",,""
"1931-01","1931","01","-4.3","","-15.2","","-9.8","","1.1","","-27.2","","0.0","","53.3","","53.3","","","M",,"",,""
"1931-02","1931","02","0.0","","-13.9","","-7.0","","3.3","","-28.9","","0.0","","22.9","","22.9","","","M",,"",,""
"1931-03","1931","03","1.4","","-8.5","","-3.6","","9.4","","-15.0","S","17.8","","5.1","","22.9","","","M",,"",,""
"1931-04","1931","04","10.9","","-2.8","","4.1","","19.4","","-9.4","","38.6","","0.0","","38.6","","0","",,"",,""
"1931-05","1931","05","17.9","","3.4","","10.7","","26.1","","-1.7","","56.1","","0.0","","56.1","","0","",,"",,""
"1931-06","1931","06","23.8","","9.8","","16.8","","33.9","","1.7","","103.6","","0.0","","103.6","","0","",,"",,""
"1931-07","1931","07","26.9","","14.1","","20.5","","35.0","","10.0","S","29.7","","0.0","","29.7","","0","",,"",,""
"1931-08","1931","08","24.3","","11.7","","18.0","","30.6","","4.4","","48.8","","0.0","","48.8","","0","",,"",,""
"1931-09","1931","09","","M","","M","","M","","M","","M","116.8","","0.0","","116.8","","0","",,"",,""
"1931-10","1931","10","15.9","","5.3","","10.6","","23.9","","-3.9","","95.0","","0.0","","95.0","","0","",,"",,""
"1931-11","1931","11","9.7","","0.4","","5.1","","20.0","","-6.7","","69.3","","3.8","","73.2","","","M",,"",,""
"1931-12","1931","12","2.8","","-7.7","","-2.5","","7.2","S","-17.8","","27.2","","7.6","","34.8","","","M",,"",,""
"1932-01","1932","01","1.9","","-6.4","","-2.3","","9.4","","-15.6","","72.1","","30.5","","102.6","","","M",,"",,""
"1932-02","1932","02","-1.1","","-13.3","","-7.2","","10.0","","-23.3","","25.1","","48.3","","73.4","","","M",,"",,""
"1932-03","1932","03","-1.1","","-11.8","","-6.5","","10.0","","-23.3","","22.9","","27.9","","50.8","","","M",,"",,""
"1932-04","1932","04","8.9","","-4.7","","2.1","","21.1","","-15.0","","43.4","","5.1","","48.5","","0","",,"",,""
"1932-05","1932","05","16.3","","3.2","","9.8","","26.1","","-6.7","","63.8","","0.0","","63.8","","0","",,"",,""
"1932-06","1932","06","24.0","","9.5","","16.8","","30.6","","3.3","","47.0","","0.0","","47.0","","0","",,"",,""
"1932-07","1932","07","","M","","M","","M","","M","","M","42.7","","0.0","","42.7","","0","",,"",,""
"1932-08","1932","08","25.3","","11.8","","18.6","","30.6","","4.4","","67.3","","0.0","","67.3","","0","",,"",,""
"1932-09","1932","09","","M","","M","","M","","M","","M","47.2","","0.0","","47.2","","0","",,"",,""
"1932-10","1932","10","12.4","","2.6","","7.5","","21.1","","-3.9","","117.6","","7.6","","125.2","","","M",,"",,""
"1932-11","1932","11","3.8","","-5.4","","-0.8","","12.2","","-17.2","S","50.5","","11.4","","62.0","","","M",,"",,""
"1932-12","1932","12","-0.2","","-9.3","","-4.8","","9.4","","-25.6","","","M","","M","","M","","M",,"",,""
"1933-01","1933","01","-0.1","","-11.2","","-5.7","","9.4","","-20.6","S","24.6","","10.2","","34.8","","","M",,"",,""
"1933-02","1933","02","-4.0","","-15.1","","-9.6","","5.6","","-28.9","","15.2","","66.0","","81.3","","","M",,"",,""
"1933-03","1933","03","0.3","","-10.2","","-5.0","","6.1","","-22.2","","7.6","","27.9","","35.6","","","M",,"",,""
"1933-04","1933","04","","M","","M","","M","","M","","M","66.5","","17.8","","84.3","","","M",,"",,""
"1933-05","1933","05","17.0","","4.1","","10.6","","26.1","","-2.2","","99.6","","0.0","","99.6","","0","",,"",,""
"1933-06","1933","06","24.3","","9.8","","17.1","","32.2","","3.3","","53.3","","0.0","","53.3","","0","",,"",,""
"1933-07","1933","07","25.9","","12.3","","19.1","","31.7","","7.2","S","33.8","","0.0","","33.8","","0","",,"",,""
"1933-08","1933","08","24.9","","10.5","","17.7","","","M","","M","","M","0.0","","","M","0","",,"",,""
"1933-09","1933","09","","M","","M","","M","","M","","M","62.0","","0.0","","62.0","","0","",,"",,""
"1933-10","1933","10","11.4","","0.9","","6.2","","21.1","","-9.4","","110.0","","5.1","","115.1","","","M",,"",,""
"1933-11","1933","11","1.1","","-9.8","","-4.4","","16.7","","-22.2","","48.3","","48.3","","96.5","","","M",,"",,""
"1933-12","1933","12","-3.3","","-16.4","","-9.9","","5.6","S","-36.1","","25.1","","53.3","","78.5","","","M",,"",,""
"1934-01","1934","01","-2.6","","-14.2","","-8.4","","4.4","","-30.6","","14.2","","22.9","","37.1","","","M",,"",,""
"1934-02","1934","02","-8.3","","-24.0","","-16.2","","1.7","","-35.0","","0.0","","17.8","","17.8","","","M",,"",,""
"1934-03","1934","03","-1.4","","-11.9","","-6.7","","7.2","","-23.3","S","0.5","","35.6","","36.1","","","M",,"",,""
"1934-04","1934","04","6.7","","-3.1","","1.8","","19.4","","-9.4","","52.6","","27.9","","80.5","","","M",,"",,""
"1934-05","1934","05","17.2","","3.7","","10.5","","26.1","","-3.9","","42.7","","0.0","","42.7","","0","",,"",,""
"1934-06","1934","06","","M","","M","","M","","M","","M","","M","0.0","","","M","0","",,"",,""
"1934-07","1934","07","26.5","","13.4","","20.0","","30.6","S","7.2","","18.5","","0.0","","18.5","","0","",,"",,""
"1934-08","1934","08","21.7","","10.1","","15.9","","30.0","","3.3","","51.8","","0.0","","51.8","","0","",,"",,""
"1934-09","1934","09","18.6","","10.1","","14.4","","23.3","S","3.3","","166.4","","0.0","","166.4","","0","",,"",,""
"1934-10","1934","10","10.9","","2.9","","6.9","","20.0","","-3.9","S","44.2","","10.2","","54.4","","","M",,"",,""
"1934-11","1934","11","6.9","","-0.3","","3.3","","14.4","","-4.4","S","131.6","","10.2","","141.7","","0","",,"",,""
"1934-12","1934","12","-3.2","","-12.7","","-8.0","","3.3","","-23.3","","3.6","","76.2","","79.8","","28","",,"",,""
"1935-01","1935","01","-5.9","","-19.2","","-12.6","","4.4","","-36.1","","5.1","","99.1","","104.1","","","M",,"",,""
"1935-02","1935","02","-5.0","","-18.3","","-11.7","","2.8","","-33.9","","0.0","","20.3","","20.3","","","M",,"",,""
"1935-03","1935","03","1.6","","-9.6","","-4.0","","8.9","","-20.0","S","10.2","","40.6","","50.8","","0","T",,"",,""
"1935-04","1935","04","9.7","","-2.3","","3.7","","18.3","","-6.7","S","15.0","","7.6","","22.6","","0","",,"",,""
"1935-05","1935","05","15.5","","1.7","","8.6","","23.9","S","-5.0","","16.5","","0.0","T","16.5","","0","",,"",,""
"1935-06","1935","06","20.5","","8.7","","14.6","","28.3","","1.1","","92.7","","0.0","","92.7","","0","",,"",,""
"1935-07","1935","07","27.3","","15.1","","21.2","","30.6","S","7.2","","21.6","","0.0","","21.6","","0","",,"",,""
"1935-08","1935","08","25.2","","13.1","","19.2","","32.8","","2.8","","26.4","","0.0","","26.4","","0","",,"",,""
"1935-09","1935","09","18.2","","6.6","","12.4","","25.6","","-1.1","S","63.8","","0.0","","63.8","","0","",,"",,""
"1935-10","1935","10","11.8","","2.5","","7.2","","23.9","","-5.0","","69.3","","0.0","","69.3","","0","",,"",,""
"1935-11","1935","11","3.9","","-2.4","","0.8","","12.2","","-13.3","","74.2","","35.6","","109.7","","8","",,"",,""
"1935-12","1935","12","-4.4","","-12.1","","-8.3","","7.2","","-25.6","","7.1","","35.6","","42.7","","10","",,"",,""
"1936-01","1936","01","-7.3","","-15.8","","-11.6","","1.7","S","-32.8","","5.6","","63.5","","69.1","","43","",,"",,""
"1936-02","1936","02","-8.8","","-21.7","","-15.3","","4.4","S","-32.8","","0.0","","109.2","","109.2","","51","",,"",,""
"1936-03","1936","03","1.4","","-8.1","","-3.4","","8.9","","-26.1","","68.1","","83.8","","151.9","","13","",,"",,""
"1936-04","1936","04","4.9","","-4.2","","0.4","","15.6","","-17.8","","27.7","","30.5","","58.2","","0","",,"",,""
"1936-05","1936","05","16.4","","4.7","","10.6","","26.1","","-1.1","S","87.4","","0.0","","87.4","","0","",,"",,""
"1936-06","1936","06","20.2","","7.5","","13.9","","25.6","","1.7","","38.6","","0.0","","38.6","","0","",,"",,""
"1936-07","1936","07","27.6","","13.4","","20.5","","37.8","","3.3","","14.5","","0.0","","14.5","","0","",,"",,""
"1936-08","1936","08","23.8","","11.9","","17.9","","30.6","","7.2","S","114.0","","0.0","","114.0","","0","",,"",,""
"1936-09","1936","09","19.3","","8.6","","14.0","","27.8","","-1.7","","78.2","","0.0","","78.2","","0","",,"",,""
"1936-10","1936","10","9.8","","1.1","","5.5","","20.0","S","-9.4","","111.3","","7.6","","118.9","","0","",,"",,""
"1936-11","1936","11","1.1","","-7.0","","-3.0","","14.4","","-20.6","","34.5","","58.4","","93.0","","20","",,"",,""
"1936-12","1936","12","0.4","","-9.6","","-4.6","","10.0","","-25.0","","22.1","","61.0","","83.1","","0","T",,"",,""
"1937-01","1937","01","-1.9","","-12.1","","-7.0","","4.4","S","-21.7","","26.2","","58.4","","84.6","","10","",,"",,""
"1937-02","1937","02","-1.9","","-11.9","","-6.9","","6.7","","-23.9","","19.1","","91.4","","110.5","","10","",,"",,""
"1937-03","1937","03","-1.2","","-11.2","","-6.2","","4.4","","-22.2","S","0.0","","38.1","","38.1","","0","T",,"",,""
"1937-04","1937","04","8.1","","-0.8","","3.7","","19.4","","-6.7","","60.5","","12.7","","73.2","","0","",,"",,""
"1937-05","1937","05","17.3","","4.7","","11.0","","30.0","","-1.7","S","17.3","","0.0","","17.3","","0","",,"",,""
"1937-06","1937","06","22.4","","9.2","","15.8","","29.4","","2.2","","21.6","","0.0","","21.6","","0","",,"",,""
"1937-07","1937","07","26.3","","13.3","","19.8","","33.3","","4.4","","77.0","","0.0","","77.0","","0","",,"",,""
"1937-08","1937","08","26.1","","14.6","","20.4","","29.4","","6.7","","65.5","","0.0","","65.5","","0","",,"",,""
"1937-09","1937","09","18.1","","7.7","","12.9","","29.4","","-1.1","","90.9","","0.0","","90.9","","0","",,"",,""
"1937-10","1937","10","9.9","","2.3","","6.1","","19.4","","-5.0","","117.3","","5.1","","122.4","","0","",,"",,""
"1937-11","1937","11","4.3","","-1.9","","1.2","","11.1","","-10.6","","67.3","","25.4","","92.7","","10","",,"",,""
"1937-12","1937","12","-3.2","","-10.7","","-7.0","","2.8","","-20.6","","4.3","","55.9","","60.2","","30","",,"",,""
"1938-01","1938","01","-5.9","","-16.9","","-11.4","","5.0","","-28.9","","34.3","","61.0","","95.3","","20","",,"",,""
"1938-02","1938","02","-3.1","","-14.8","","-9.0","","3.3","","-26.1","S","42.9","","48.3","","91.2","","","M",,"",,""
"1938-03","1938","03","2.4","","-8.7","","-3.2","","18.3","","-28.3","","97.5","","22.9","","120.4","","0","",,"",,""
"1938-04","1938","04","8.9","","-0.3","","4.3","","23.3","","-11.1","S","68.6","","2.5","","71.1","","0","",,"",,""
"1938-05","1938","05","16.4","","4.3","","10.4","","23.9","","-1.7","","51.1","","0.0","","51.1","","0","",,"",,""
"1938-06","1938","06","21.1","","10.1","","15.6","","28.3","","3.9","","81.5","","0.0","","81.5","","0","",,"",,""
"1938-07","1938","07","25.8","","12.9","","19.4","","29.4","","7.8","","45.5","","0.0","","45.5","","0","",,"",,""
"1938-08","1938","08","26.4","","15.2","","20.8","","32.2","","6.1","","70.4","","0.0","","70.4","","0","",,"",,""
"1938-09","1938","09","18.1","","7.4","","12.8","","24.4","","1.1","","58.4","","0.0","","58.4","","0","",,"",,""
"1938-10","1938","10","14.4","","3.7","","9.1","","25.6","","-3.9","","30.7","","0.0","","30.7","","0","",,"",,""
"1938-11","1938","11","6.2","","-1.8","","2.2","","18.3","","-15.0","","40.6","","50.8","","91.4","","","M",,"",,""
"1938-12","1938","12","-0.3","","-8.3","","-4.3","","6.1","","-25.6","","66.8","","76.2","","143.0","","","M",,"",,""
"1939-01","1939","01","-3.8","","-15.8","","-9.8","","7.2","S","-35.0","","33.3","","30.5","","63.8","","","M",,"",,""
"1939-02","1939","02","-3.9","","-18.8","","-11.4","","5.6","","-35.0","","33.8","","71.1","","104.9","","","M",,"",,""
"1939-03","1939","03","-1.4","","-13.6","","-7.5","","7.2","","-27.8","S","0.5","","76.2","","76.7","","","M",,"",,""
"1939-04","1939","04","6.9","","-2.4","","2.3","","20.0","","-11.7","S","62.0","","12.7","","74.7","","","M",,"",,""
"1939-05","1939","05","16.7","","4.6","","10.7","","27.2","","-3.9","","87.1","","0.0","","87.1","","","M",,"",,""
"1939-06","1939","06","21.4","","10.3","","15.9","","26.7","","3.9","","95.8","","0.0","","95.8","","0","",,"",,""
"1939-07","1939","07","26.2","","12.4","","19.3","","31.1","S","7.2","S","10.4","","0.0","","10.4","","0","",,"",,""
"1939-08","1939","08","24.8","","13.6","","19.2","","35.6","","8.3","","80.8","","0.0","","80.8","","0","",,"",,""
"1939-09","1939","09","19.4","","8.7","","14.1","","31.1","S","-0.6","S","64.0","","0.0","","64.0","","0","",,"",,""
"1939-10","1939","10","12.2","","2.6","","7.4","","22.2","","-7.2","","97.3","","7.6","","104.9","","0","",,"",,""
"1939-11","1939","11","4.6","","-3.4","","0.6","","11.1","","-9.4","","27.9","","12.7","","40.6","","","M",,"",,""
"1939-12","1939","12","1.0","","-6.9","","-3.0","","7.8","","-16.7","","20.8","","27.9","","48.8","","","M",,"",,""
"1940-01","1940","01","-6.9","","-17.5","","-12.2","","4.4","","-33.3","","47.0","","76.2","","123.2","","","M",,"",,""
"1940-02","1940","02","-2.9","","-15.7","","-9.3","","2.8","","-28.9","","0.0","","50.8","","50.8","","","M",,"",,""
"1940-03","1940","03","-1.2","","-12.7","","-7.0","","8.3","S","-22.2","","6.1","","45.7","","51.8","","","M",,"",,""
"1940-04","1940","04","8.1","","-3.1","","2.5","","19.4","S","-10.6","","44.7","","17.8","","62.5","","","M",,"",,""
"1940-05","1940","05","15.7","","4.7","","10.2","","22.2","","-1.1","","100.3","","0.0","","100.3","","0","",,"",,""
"1940-06","1940","06","19.5","","9.5","","14.5","","26.7","","4.4","S","59.7","","0.0","","59.7","","0","",,"",,""
"1940-07","1940","07","25.6","","12.8","","19.2","","30.0","S","6.7","S","60.5","","0.0","","60.5","","0","",,"",,""
"1940-08","1940","08","23.3","","12.5","","17.9","","29.4","","1.7","","92.5","","0.0","","92.5","","0","",,"",,""
"1940-09","1940","09","19.6","","9.6","","14.6","","27.2","","1.7","","84.3","","0.0","","84.3","","0","",,"",,""
"1940-10","1940","10","11.4","","2.9","","7.2","","20.0","","-4.4","S","53.6","","0.0","T","53.6","","0","",,"",,""
"1940-11","1940","11","2.5","","-3.4","","-0.5","","12.8","","-15.0","","62.0","","40.6","","102.6","","","M",,"",,""
"1940-12","1940","12","-0.1","","-11.2","","-5.7","","7.2","","-24.4","","14.5","","86.4","","100.8","","","M",,"",,""
"1941-01","1941","01","-5.6","","-20.1","","-12.9","","0.6","","-34.4","","0.0","","78.7","","78.7","","","M",,"",,""
"1941-02","1941","02","-3.2","","-16.4","","-9.8","","5.6","","-30.0","","19.1","","58.4","","77.5","","","M",,"",,""
"1941-03","1941","03","0.0","","-14.4","","-7.2","","5.6","","-25.6","","2.5","","25.4","","27.9","","","M",,"",,""
"1941-04","1941","04","13.6","","-1.1","","6.3","","23.9","","-10.6","","63.0","","0.0","","63.0","","0","",,"",,""
"1941-05","1941","05","18.1","","3.6","","10.9","","25.6","","-2.8","","39.6","","0.0","","39.6","","0","",,"",,""
"1941-06","1941","06","24.9","","9.6","","17.3","","32.2","S","1.7","","32.5","","0.0","","32.5","","0","",,"",,""
"1941-07","1941","07","26.1","","12.9","","19.5","","32.2","","6.7","","144.8","","0.0","","144.8","","0","",,"",,""
"1941-08","1941","08","22.8","","11.0","","16.9","","28.9","S","2.2","","51.1","","0.0","","51.1","","0","",,"",,""
"1941-09","1941","09","20.6","","9.3","","15.0","","28.3","","-2.2","","97.0","","0.0","","97.0","","0","",,"",,""
"1941-10","1941","10","13.3","","3.4","","8.4","","21.1","S","-4.4","","218.2","","0.0","T","218.2","","0","",,"",,""
"1941-11","1941","11","4.8","","-1.8","","1.5","","15.0","S","-10.0","","78.0","","43.2","","121.2","","","M",,"",,""
"1941-12","1941","12","0.1","","-9.8","","-4.9","","12.8","","-20.6","","54.6","","55.9","","110.5","","","M",,"",,""
"1942-01","1942","01","-4.2","","-16.7","","-10.5","","4.4","","-37.2","","25.9","","104.1","","130.0","","","M",,"",,""
"1942-02","1942","02","-4.9","","-15.6","","-10.3","","3.3","","-28.3","","0.8","","61.0","","61.7","","","M",,"",,""
"1942-03","1942","03","2.2","","-8.3","","-3.1","","9.4","","-20.6","","4.8","","73.7","","78.5","","","M",,"",,""
"1942-04","1942","04","12.7","","-0.7","","6.0","","27.2","","-8.3","","23.9","","15.2","","39.1","","0","",,"",,""
"1942-05","1942","05","16.8","","4.7","","10.8","","25.6","","-3.3","","92.2","","0.0","","92.2","","0","",,"",,""
"1942-06","1942","06","22.5","","9.7","","16.1","","28.9","","4.4","S","36.3","","0.0","","36.3","","0","",,"",,""
"1942-07","1942","07","23.9","","12.1","","18.0","","28.9","S","5.0","","55.6","","0.0","","55.6","","0","",,"",,""
"1942-08","1942","08","23.6","","12.3","","18.0","","29.4","","3.9","","34.3","","0.0","","34.3","","0","",,"",,""
"1942-09","1942","09","18.4","","8.8","","13.6","","27.2","","-3.9","","121.7","","0.0","","121.7","","0","",,"",,""
"1942-10","1942","10","13.7","","2.6","","8.2","","21.1","","-3.9","","49.0","","7.6","","56.6","","0","",,"",,""
"1942-11","1942","11","5.5","","-3.2","","1.2","","13.3","","-12.2","","93.0","","66.0","","159.0","","","M",,"",,""
"1942-12","1942","12","-3.7","","-13.8","","-8.8","","1.7","S","-30.6","","3.8","","101.6","","105.4","","","M",,"",,""
"1943-01","1943","01","-7.6","","-18.4","","-13.0","","1.7","","-27.8","S","0.0","","50.8","","50.8","","","M",,"",,""
"1943-02","1943","02","-4.0","","-16.7","","-10.4","","5.6","","-38.9","","3.8","","129.5","","133.4","","","M",,"",,""
"1943-03","1943","03","-2.9","","-12.0","E","-7.5","E","10.0","","","M","5.1","","144.8","","149.9","","","M",,"",,""
"1943-04","1943","04","5.9","","-4.7","","0.6","","19.4","S","-12.2","","14.2","","66.0","","80.3","","","M",,"",,""
"1943-05","1943","05","15.7","","3.0","","9.4","","23.3","S","-5.0","","91.7","","0.0","","91.7","","0","",,"",,""
"1943-06","1943","06","21.7","","11.3","","16.5","","27.8","","3.9","","164.6","","0.0","","164.6","","0","",,"",,""
"1943-07","1943","07","25.4","","12.2","","18.8","","31.1","S","6.1","S","47.5","","0.0","","47.5","","0","",,"",,""
"1943-08","1943","08","23.3","","12.3","","17.8","","27.8","","7.2","S","78.0","","0.0","","78.0","","0","",,"",,""
"1943-09","1943","09","18.1","","7.7","","12.9","","26.7","S","-1.1","S","71.6","","0.0","","71.6","","0","",,"",,""
"1943-10","1943","10","12.0","","2.1","","7.1","","23.3","","-2.8","","14.7","","20.3","","35.1","","","M",,"",,""
"1943-11","1943","11","4.3","","-3.0","E","0.7","E","12.8","","","M","80.3","","27.9","","108.2","","","M",,"",,""
"1943-12","1943","12","-1.8","","-13.0","","-7.4","","6.1","","-25.6","","2.8","","61.0","","63.8","","","M",,"",,""
"1944-01","1944","01","-0.3","","-8.6","","-4.5","","8.3","","-21.7","","7.6","","55.9","","63.5","","","M",,"",,""
"1944-02","1944","02","-2.9","","-14.7","","-8.8","","3.3","","-23.9","S","10.9","","48.3","","59.2","","","M",,"",,""
"1944-03","1944","03","-0.8","","-11.7","","-6.3","","8.9","","-23.3","","16.5","","101.6","","118.1","","","M",,"",,""
"1944-04","1944","04","7.3","","-5.4","","1.0","","15.6","S","-17.8","","31.0","","0.0","","31.0","","0","",,"",,""
"1944-05","1944","05","19.0","","5.6","","12.3","","27.2","S","-2.2","S","31.2","","0.0","","31.2","","0","",,"",,""
"1944-06","1944","06","22.1","","9.6","","15.9","","30.6","","3.3","","90.4","","0.0","","90.4","","0","",,"",,""
"1944-07","1944","07","24.8","","12.4","","18.6","","30.6","S","5.6","","158.5","","0.0","","158.5","","0","",,"",,""
"1944-08","1944","08","25.3","","12.5","","18.9","","31.1","","4.4","","37.6","","0.0","","37.6","","0","",,"",,""
"1944-09","1944","09","18.3","","9.6","","14.0","","26.1","","-1.1","","127.8","","0.0","","127.8","","0","",,"",,""
"1944-10","1944","10","11.9","","1.9","","6.9","","20.0","","-6.1","","74.2","","0.0","T","74.2","","0","",,"",,""
"1944-11","1944","11","4.7","","-0.6","","2.1","","17.2","","-7.8","","85.6","","20.3","","105.9","","","M",,"",,""
"1944-12","1944","12","-2.1","","-9.6","","-5.9","","8.3","","-21.1","S","18.5","","114.3","","132.8","","","M",,"",,""
"1945-01","1945","01","-9.0","","-21.6","","-15.3","","2.2","","-36.1","","0.0","","102.9","","102.9","","","M",,"",,""
"1945-02","1945","02","-2.8","","-14.0","","-8.4","","3.9","","-24.4","","0.0","","31.8","","31.8","","","M",,"",,""
"1945-03","1945","03","7.5","","-4.9","","1.3","","20.6","","-22.2","","","M","14.0","","","M","0","",,"",,""
"1945-04","1945","04","9.7","","0.8","","5.3","","23.3","","-5.0","","","M","","M","","M","0","",,"",,""
"1945-05","1945","05","14.2","","2.5","","8.4","","22.2","","-1.7","S","","M","","M","","M","0","",,"",,""
"1945-06","1945","06","20.9","","8.8","","14.9","","29.4","S","0.6","","","M","0.0","","","M","0","",,"",,""
"1945-07","1945","07","24.4","","11.4","","17.9","","30.0","","5.6","S","36.1","","0.0","","36.1","","0","",,"",,""
"1945-08","1945","08","25.4","","12.5","","19.0","","31.1","","4.4","S","49.8","","0.0","","49.8","","0","",,"",,""
"1945-09","1945","09","17.7","","8.8","","13.3","","30.0","","-3.9","","100.6","","0.0","","100.6","","0","",,"",,""
"1945-10","1945","10","11.2","","2.5","","6.9","","19.4","S","-3.9","","82.3","","0.0","T","82.3","","0","",,"",,""
"1945-11","1945","11","4.4","","-2.5","","1.0","","15.0","","-10.6","","104.4","","24.1","","128.5","","","M",,"",,""
"1945-12","1945","12","-3.8","","-12.8","","-8.3","","4.4","","-27.8","","5.8","","66.0","","71.9","","","M",,"",,""
"1946-01","1946","01","-4.2","","-13.5","","-8.9","","8.3","","-25.6","S","26.9","","47.0","","73.9","","","M",,"",,""
"1946-02","1946","02","-4.7","","-17.8","","-11.3","","4.4","","-32.2","","16.8","","57.2","","73.9","","","M",,"",,""
"1946-03","1946","03","8.2","","-3.6","","2.3","","22.2","","-19.4","","47.2","","7.6","","54.9","","","M",,"",,""
"1946-04","1946","04","10.5","","-1.4","","4.6","","22.2","","-6.7","","26.7","","2.5","","29.2","","0","",,"",,""
"1946-05","1946","05","15.0","","3.3","","9.2","","24.4","","-3.9","","89.7","","0.0","","89.7","","0","",,"",,""
"1946-06","1946","06","21.3","","8.7","","15.0","","30.0","","1.1","","80.3","","0.0","","80.3","","0","",,"",,""
"1946-07","1946","07","25.4","","11.9","","18.7","","28.9","","5.6","","25.9","","0.0","","25.9","","0","",,"",,""
"1946-08","1946","08","23.2","","11.4","","17.3","","30.6","","5.6","S","108.7","","0.0","","108.7","","0","",,"",,""
"1946-09","1946","09","20.0","","7.8","","13.9","","26.7","S","-1.1","","82.6","","0.0","","82.6","","0","",,"",,""
"1946-10","1946","10","15.6","","3.7","","9.7","","24.4","S","-7.2","","31.0","","0.0","","31.0","","0","",,"",,""
"1946-11","1946","11","5.8","","-3.3","","1.3","","13.3","","-15.0","","49.5","","17.8","","67.3","","0","",,"",,""
"1946-12","1946","12","-1.8","","-9.3","","-5.6","","10.6","","-25.6","","21.6","","63.5","","85.1","","","M",,"",,""
"1947-01","1947","01","-2.4","","-14.6","","-8.5","","4.4","S","-31.7","","10.7","","31.8","","42.4","","","",,"",,""
"1947-02","1947","02","-4.4","","-15.1","","-9.8","","2.2","S","-27.8","","1.5","","49.5","","51.1","","","",,"",,""
"1947-03","1947","03","0.6","","-9.2","","-4.3","","8.9","","-17.8","","3.0","","58.4","","61.5","","","",,"",,""
"1947-04","1947","04","6.8","","-3.2","","1.8","","16.7","","-8.9","S","100.6","","2.5","","103.1","","","",,"",,""
"1947-05","1947","05","12.2","","2.3","","7.3","","21.7","","-5.6","","112.5","","0.0","","112.5","","","",,"",,""
"1947-06","1947","06","21.0","","8.8","","14.9","","27.8","","-0.6","","69.3","","0.0","","69.3","","","",,"",,""
"1947-07","1947","07","24.8","","13.3","","19.1","","30.0","","9.4","","71.4","","0.0","","71.4","","","",,"",,""
"1947-08","1947","08","28.1","","15.6","","21.9","","34.4","","7.8","","5.6","","0.0","","5.6","","","",,"",,""
"1947-09","1947","09","19.6","","9.7","","14.7","","28.9","S","-2.8","S","87.4","","0.0","","87.4","","","",,"",,""
"1947-10","1947","10","17.8","","6.4","","12.1","","24.4","","-1.7","","20.8","","0.0","","20.8","","","",,"",,""
"1947-11","1947","11","4.3","","-2.6","","0.9","","16.1","","-21.7","","72.9","","58.4","","131.3","","","",,"",,""
"1947-12","1947","12","-2.3","","-9.2","","-5.8","","5.0","","-21.1","","22.6","","39.4","","62.0","","","",,"",,""
"1948-01","1948","01","-6.5","","-18.8","","-12.7","","1.7","S","-33.9","","0.0","","85.1","","85.1","","38","",,"",,""
"1948-02","1948","02","-4.4","","-16.7","","-10.6","","3.9","","-32.2","","7.6","","38.1","","45.7","","25","",,"",,""
